feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2746956	2747624	-	UBQ05426.1			histidine phosphatase family protein			LCC91_12985	669	222	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2747849	2748493	-							LCC91_12990	645		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2747849	2748493	-	UBQ05427.1			LysE family translocator			LCC91_12990	645	214	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2748490	2750496	-							LCC91_12995	2007		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2748490	2750496	-	UBQ05428.1			ATP-binding cassette domain-containing protein			LCC91_12995	2007	668	
gene	rRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2751330	2752859	+							LCC91_13000	1530		
rRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2751330	2752859	+				16S ribosomal RNA			LCC91_13000	1530		
gene	tRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2753032	2753108	+							LCC91_13005	77		
tRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2753032	2753108	+				tRNA-Ile			LCC91_13005	77		anticodon=GAT
gene	tRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2753132	2753207	+							LCC91_13010	76		
tRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2753132	2753207	+				tRNA-Ala			LCC91_13010	76		anticodon=TGC
gene	rRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2753605	2756489	+							LCC91_13015	2885		
rRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2753605	2756489	+				23S ribosomal RNA			LCC91_13015	2885		
gene	rRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2756728	2756841	+					rrf		LCC91_13020	114		
rRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2756728	2756841	+				5S ribosomal RNA	rrf		LCC91_13020	114		
gene	rRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2757338	2758868	+							LCC91_13025	1531		
rRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2757338	2758868	+				16S ribosomal RNA			LCC91_13025	1531		
gene	tRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2759041	2759117	+							LCC91_13030	77		
tRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2759041	2759117	+				tRNA-Ile			LCC91_13030	77		anticodon=GAT
gene	tRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2759141	2759216	+							LCC91_13035	76		
tRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2759141	2759216	+				tRNA-Ala			LCC91_13035	76		anticodon=TGC
gene	rRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2759614	2762501	+							LCC91_13040	2888		
rRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2759614	2762501	+				23S ribosomal RNA			LCC91_13040	2888		
gene	rRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2762740	2762853	+					rrf		LCC91_13045	114		
rRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2762740	2762853	+				5S ribosomal RNA	rrf		LCC91_13045	114		
gene	rRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2763351	2764880	+							LCC91_13050	1530		
rRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2763351	2764880	+				16S ribosomal RNA			LCC91_13050	1530		
gene	tRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2765053	2765129	+							LCC91_13055	77		
tRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2765053	2765129	+				tRNA-Ile			LCC91_13055	77		anticodon=GAT
gene	tRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2765153	2765228	+							LCC91_13060	76		
tRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2765153	2765228	+				tRNA-Ala			LCC91_13060	76		anticodon=TGC
gene	rRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2765626	2768512	+							LCC91_13065	2887		
rRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2765626	2768512	+				23S ribosomal RNA			LCC91_13065	2887		
gene	rRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2768751	2768864	+					rrf		LCC91_13070	114		
rRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2768751	2768864	+				5S ribosomal RNA	rrf		LCC91_13070	114		
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2768962	2770023	+							LCC91_13075	1062		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2768962	2770023	+	UBQ05429.1			homocysteine S-methyltransferase family protein			LCC91_13075	1062	353	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2770101	2770826	+							LCC91_13080	726		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2770101	2770826	+	UBQ05430.1			GGDEF domain-containing protein			LCC91_13080	726	241	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2770849	2771712	+							LCC91_13085	864		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2770849	2771712	+	UBQ05431.1			MinD/ParA family protein			LCC91_13085	864	287	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2772132	2772461	+							LCC91_13090	330		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2772132	2772461	+	UBQ05432.1			DUF1840 domain-containing protein			LCC91_13090	330	109	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2772584	2773564	-							LCC91_13095	981		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2772584	2773564	-	UBQ05433.1			tripartite tricarboxylate transporter substrate binding protein BugD			LCC91_13095	981	326	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2773656	2775572	-							LCC91_13100	1917		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2773656	2775572	-	UBQ05434.1			potassium transporter Kup			LCC91_13100	1917	638	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2775643	2776908	-							LCC91_13105	1266		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2775643	2776908	-	UBQ05435.1			AMP-binding protein			LCC91_13105	1266	421	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2776974	2777783	-							LCC91_13110	810		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2776974	2777783	-	UBQ05436.1			ABC transporter ATP-binding protein			LCC91_13110	810	269	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2777939	2779276	-							LCC91_13115	1338		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2777939	2779276	-	UBQ05437.1			ABC transporter substrate-binding protein			LCC91_13115	1338	445	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2779326	2780402	-							LCC91_13120	1077		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2779326	2780402	-	UBQ05438.1			branched-chain amino acid ABC transporter permease			LCC91_13120	1077	358	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2780418	2781347	-							LCC91_13125	930		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2780418	2781347	-	UBQ05439.1			branched-chain amino acid ABC transporter permease			LCC91_13125	930	309	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2781364	2782149	-							LCC91_13130	786		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2781364	2782149	-	UBQ05440.1			ABC transporter ATP-binding protein			LCC91_13130	786	261	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2782180	2784126	-							LCC91_13135	1947		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2782180	2784126	-	UBQ05441.1			AMP-binding protein			LCC91_13135	1947	648	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2784341	2785057	+							LCC91_13140	717		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2784341	2785057	+	UBQ05442.1			Crp/Fnr family transcriptional regulator			LCC91_13140	717	238	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2785322	2787259	+					htpG		LCC91_13145	1938		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2785322	2787259	+	UBQ05443.1			molecular chaperone HtpG	htpG		LCC91_13145	1938	645	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2787264	2787680	-							LCC91_13150	417		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2787264	2787680	-	UBQ05444.1			organic hydroperoxide resistance protein			LCC91_13150	417	138	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2787692	2788213	-							LCC91_13155	522		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2787692	2788213	-	UBQ05445.1			MarR family transcriptional regulator			LCC91_13155	522	173	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2788385	2789134	+							LCC91_13160	750		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2788385	2789134	+	UBQ05446.1			MgtC/SapB family protein			LCC91_13160	750	249	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2789147	2789737	-							LCC91_13165	591		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2789147	2789737	-	UBQ05447.1			ATP-binding protein			LCC91_13165	591	196	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2789876	2790745	+							LCC91_13170	870		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2789876	2790745	+	UBQ05448.1			SAM-dependent methyltransferase			LCC91_13170	870	289	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2790742	2791983	+							LCC91_13175	1242		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2790742	2791983	+	UBQ05449.1			cation:proton antiporter			LCC91_13175	1242	413	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2791989	2793119	+							LCC91_13180	1131		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2791989	2793119	+	UBQ05450.1			glutamate--cysteine ligase			LCC91_13180	1131	376	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2793176	2794330	+							LCC91_13185	1155		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2793176	2794330	+	UBQ05451.1			aminotransferase class V-fold PLP-dependent enzyme			LCC91_13185	1155	384	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2794340	2795188	-							LCC91_13190	849		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2794340	2795188	-	UBQ06899.1			ABC transporter permease			LCC91_13190	849	282	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2795210	2796151	-							LCC91_13195	942		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2795210	2796151	-	UBQ05452.1			ATP-binding cassette domain-containing protein			LCC91_13195	942	313	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2796232	2796465	+							LCC91_13200	234		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2796232	2796465	+	UBQ05453.1			AbrB/MazE/SpoVT family DNA-binding domain-containing protein			LCC91_13200	234	77	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2796452	2796865	+							LCC91_13205	414		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2796452	2796865	+	UBQ05454.1			PIN domain-containing protein			LCC91_13205	414	137	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2796948	2797202	+							LCC91_13210	255		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2796948	2797202	+	UBQ05455.1			helix-turn-helix domain-containing protein			LCC91_13210	255	84	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2797253	2798122	+					asd		LCC91_13215	870		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2797253	2798122	+	UBQ05456.1			archaetidylserine decarboxylase	asd		LCC91_13215	870	289	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2798229	2799743	-							LCC91_13220	1515		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2798229	2799743	-	UBQ05457.1			AMP nucleosidase			LCC91_13220	1515	504	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2799927	2801336	-					gorA		LCC91_13225	1410		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2799927	2801336	-	UBQ05458.1			glutathione-disulfide reductase	gorA		LCC91_13225	1410	469	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2801593	2804565	-					uvrA		LCC91_13230	2973		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2801593	2804565	-	UBQ05459.1			excinuclease ABC subunit UvrA	uvrA		LCC91_13230	2973	990	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2804912	2806432	+					trpE		LCC91_13235	1521		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2804912	2806432	+	UBQ05460.1			anthranilate synthase component I	trpE		LCC91_13235	1521	506	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2806429	2807007	+							LCC91_13240	579		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2806429	2807007	+	UBQ05461.1			aminodeoxychorismate/anthranilate synthase component II			LCC91_13240	579	192	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2807027	2808082	+					trpD		LCC91_13245	1056		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2807027	2808082	+	UBQ05462.1			anthranilate phosphoribosyltransferase	trpD		LCC91_13245	1056	351	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2808079	2808882	+					trpC		LCC91_13250	804		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2808079	2808882	+	UBQ05463.1			indole-3-glycerol phosphate synthase TrpC	trpC		LCC91_13250	804	267	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2808879	2809448	+							LCC91_13255	570		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2808879	2809448	+	UBQ05464.1			hypothetical protein			LCC91_13255	570	189	
gene	tRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2809464	2809549	+							LCC91_13260	86		
tRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2809464	2809549	+				tRNA-Tyr			LCC91_13260	86		anticodon=GTA
gene	tRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2809632	2809705	+							LCC91_13265	74		
tRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2809632	2809705	+				tRNA-Gly			LCC91_13265	74		anticodon=TCC
gene	tRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2809766	2809840	+							LCC91_13270	75		
tRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2809766	2809840	+				tRNA-Thr			LCC91_13270	75		anticodon=GGT
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2809910	2811100	+					tuf		LCC91_13275	1191		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2809910	2811100	+	UBQ05465.1			elongation factor Tu	tuf		LCC91_13275	1191	396	
gene	tRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2811146	2811221	+							LCC91_13280	76		
tRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2811146	2811221	+				tRNA-Trp			LCC91_13280	76		anticodon=CCA
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2811350	2811730	+					secE		LCC91_13285	381		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2811350	2811730	+	UBQ05466.1			preprotein translocase subunit SecE	secE		LCC91_13285	381	126	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2811733	2812311	+					nusG		LCC91_13290	579		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2811733	2812311	+	UBQ05467.1			transcription termination/antitermination protein NusG	nusG		LCC91_13290	579	192	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2812593	2813024	+					rplK		LCC91_13295	432		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2812593	2813024	+	UBQ05468.1			50S ribosomal protein L11	rplK		LCC91_13295	432	143	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2813026	2813727	+					rplA		LCC91_13300	702		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2813026	2813727	+	UBQ05469.1			50S ribosomal protein L1	rplA		LCC91_13300	702	233	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2814014	2814532	+					rplJ		LCC91_13305	519		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2814014	2814532	+	UBQ05470.1			50S ribosomal protein L10	rplJ		LCC91_13305	519	172	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2814576	2814953	+					rplL		LCC91_13310	378		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2814576	2814953	+	UBQ05471.1			50S ribosomal protein L7/L12	rplL		LCC91_13310	378	125	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2815220	2819335	+					rpoB		LCC91_13315	4116		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2815220	2819335	+	UBQ05472.1			DNA-directed RNA polymerase subunit beta	rpoB		LCC91_13315	4116	1371	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2819360	2823550	+					rpoC		LCC91_13320	4191		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2819360	2823550	+	UBQ05473.1			DNA-directed RNA polymerase subunit beta'	rpoC		LCC91_13320	4191	1396	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2823649	2824245	+							LCC91_13325	597		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2823649	2824245	+	UBQ05474.1			LemA family protein			LCC91_13325	597	198	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2824278	2825303	+							LCC91_13330	1026		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2824278	2825303	+	UBQ05475.1			M48 family metalloprotease			LCC91_13330	1026	341	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2825278	2826627	+					rsmB		LCC91_13335	1350		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2825278	2826627	+	UBQ05476.1			16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	rsmB		LCC91_13335	1350	449	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2826584	2827276	+							LCC91_13340	693		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2826584	2827276	+	UBQ05477.1			DUF4390 domain-containing protein			LCC91_13340	693	230	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2827273	2829579	+							LCC91_13345	2307		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2827273	2829579	+	UBQ05478.1			HAMP domain-containing protein			LCC91_13345	2307	768	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2829595	2830365	+							LCC91_13350	771		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2829595	2830365	+	UBQ05479.1			response regulator			LCC91_13350	771	256	
gene	tRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2830418	2830493	+							LCC91_13355	76		
tRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2830418	2830493	+				tRNA-Phe			LCC91_13355	76		anticodon=GAA
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2830832	2831431	+							LCC91_13360	600		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2830832	2831431	+	UBQ05480.1			AbiEi antitoxin N-terminal domain-containing protein			LCC91_13360	600	199	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2831428	2832354	+							LCC91_13365	927		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2831428	2832354	+	UBQ05481.1			nucleotidyl transferase AbiEii/AbiGii toxin family protein			LCC91_13365	927	308	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2832351	2832839	+							LCC91_13370	489		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2832351	2832839	+	UBQ05482.1			hypothetical protein			LCC91_13370	489	162	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2832836	2833423	+							LCC91_13375	588		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2832836	2833423	+	UBQ05483.1			NERD domain-containing protein			LCC91_13375	588	195	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2833455	2833886	-							LCC91_13380	432		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2833455	2833886	-	UBQ05484.1			LacI family transcriptional regulator			LCC91_13380	432	143	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2833883	2835241	-							LCC91_13385	1359		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2833883	2835241	-	UBQ05485.1			recombinase family protein			LCC91_13385	1359	452	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2835238	2835735	-							LCC91_13390	498		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2835238	2835735	-	UBQ05486.1			DUF2924 domain-containing protein			LCC91_13390	498	165	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2835732	2835950	-							LCC91_13395	219		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2835732	2835950	-	UBQ05487.1			hypothetical protein			LCC91_13395	219	72	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2836163	2837215	+							LCC91_13400	1053		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2836163	2837215	+	UBQ05488.1			XRE family transcriptional regulator			LCC91_13400	1053	350	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2837222	2837731	+							LCC91_13405	510		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2837222	2837731	+	UBQ05489.1			hypothetical protein			LCC91_13405	510	169	
gene	pseudogene	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2837929	2838734	+							LCC91_13410	806		pseudo
CDS	without_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2837929	2838734	+				transposase			LCC91_13410	806		pseudo
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2838756	2840252	-							LCC91_13415	1497		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2838756	2840252	-	UBQ05490.1			IS5 family transposase			LCC91_13415	1497	498	
gene	pseudogene	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2840367	2840666	+							LCC91_13420	300		pseudo
CDS	without_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2840367	2840666	+				IS3 family transposase			LCC91_13420	300		pseudo
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2840683	2841738	-							LCC91_13425	1056		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2840683	2841738	-	UBQ05491.1			IS5 family transposase			LCC91_13425	1056	351	
gene	pseudogene	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2841746	2841931	-							LCC91_13430	186		pseudo
CDS	without_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2841746	2841931	-				transposase			LCC91_13430	186		pseudo
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2841890	2842270	+							LCC91_13435	381		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2841890	2842270	+	UBQ05492.1			hypothetical protein			LCC91_13435	381	126	
gene	pseudogene	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2842288	2842758	+							LCC91_13440	471		pseudo
CDS	without_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2842288	2842758	+				transposase			LCC91_13440	471		pseudo
gene	pseudogene	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2842993	2843805	+							LCC91_13445	813		pseudo
CDS	without_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2842993	2843805	+				cation transporter			LCC91_13445	813		pseudo
gene	pseudogene	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2844083	2844451	+							LCC91_13450	369		pseudo
CDS	without_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2844083	2844451	+				EAL domain-containing protein			LCC91_13450	369		pseudo
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2844651	2846033	-							LCC91_13455	1383		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2844651	2846033	-	UBQ05493.1			heavy metal sensor histidine kinase			LCC91_13455	1383	460	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2846034	2846726	-							LCC91_13460	693		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2846034	2846726	-	UBQ06900.1			heavy metal response regulator transcription factor			LCC91_13460	693	230	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2846727	2848217	-							LCC91_13465	1491		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	2846727	2848217	-	UBQ05494.1			IS5 family transposase			LCC91_13465	1491	496	
